index_;cust_id;activated_date;last_payment_date;balance;balance_frequency;purchases;oneoff_purchases;installments_purchases;cash_advance;purchases_frequency;oneoff_purchases_frequency;purchases_installments_frequency;cash_advance_frequency;cash_advance_trx;purchases_trx;credit_limit;payments;minimum_payments;prc_full_payment;tenure;fraud
6999;C17189;27/05/2020;28/05/2020;1893423054;1;650.04;0;650.04;390362711;1;0;1;0.083333;1;24;2000;775769041;751958904;0;12;0
7000;C17190;27/05/2020;25/07/2020;72025683;0.545455;891.28;0;891.28;0;0.5;0;0.5;0;0;6;10000;7220399443;13916394;0.833333;12;0
7001;C17191;27/05/2020;23/05/2020;2684333591;1;1958.59;1537.82;420.77;0;1;0.166667;1;0;0;23;4000;111539686;61923114;0;12;0
7002;C17192;27/05/2020;14/07/2020;46795701;0.272727;1.4;1.4;0;189110391;0.166667;0.166667;0;0.083333;1;2;4500;0;;0;12;0
7003;C17193;27/05/2020;25/09/2020;4566329;0.454545;77;77;0;0;0.083333;0.083333;0;0;0;1;300;569468306;139375154;0.166667;12;0
7004;C17194;27/05/2020;14/09/2020;766810346;1;0;0;0;1095216749;0;0;0;0.083333;1;0;4000;605021251;179817772;0;12;0
7005;C17195;27/05/2020;6/09/2020;1399595729;1;1004.98;474.58;530.4;21603202;0.833333;0.25;0.75;0.083333;2;34;1800;553872653;979001587;0;12;0
7006;C17196;27/05/2020;11/06/2020;89567592;0.545455;990.73;990.73;0;0;0.25;0.25;0;0;0;9;4000;262623328;102594438;0.5;12;0
7007;C17197;27/05/2020;9/06/2020;2554001;0.454545;630.03;630.03;0;0;0.083333;0.083333;0;0;0;1;3000;294185139;294438262;0;12;0
7008;C17198;27/05/2020;7/05/2020;1004262002;1;150;0;150;0;0.333333;0;0.333333;0;0;6;1000;390113261;851977449;0;12;0
7009;C17199;27/05/2020;1/06/2020;91287668;1;4337.19;2910.63;1426.56;898684405;1;0.916667;1;0.25;7;80;2500;4100813557;259448035;0.083333;12;0
7010;C17200;27/05/2020;23/08/2020;43561434;1;391.32;0;391.32;0;1;0;0.916667;0;0;12;1000;357097464;171020193;0.9;12;0
7011;C17201;27/05/2020;30/04/2020;920095743;1;0;0;0;2926134036;0;0;0;0.166667;4;0;4500;989548331;1165762987;0.272727;12;0
7012;C17202;27/05/2020;3/09/2020;4931589653;1;0;0;0;379770302;0;0;0;0.416667;14;0;5000;1026639661;2349407548;0;12;0
7013;C17203;27/05/2020;15/08/2020;18625802;1;0;0;0;463742544;0;0;0;0.333333;5;0;4000;763120271;191867335;0;12;0
7014;C17204;28/05/2020;11/10/2020;374631961;1;2961.46;1961.46;1000;0;0.833333;0.833333;0.333333;0;0;23;1600;3499936377;178233765;0.166667;12;0
7015;C17205;28/05/2020;21/05/2020;84366783;0.909091;776.92;776.92;0;0;0.833333;0.833333;0;0;0;10;3000;752509422;166421449;1;12;0
7016;C17206;28/05/2020;19/08/2020;1088056301;1;0;0;0;1572596837;0;0;0;0.5;14;0;1200;186552686;343406044;0.090909;12;0
7017;C17207;28/05/2020;26/09/2020;82227363;0.272727;1108.36;869.16;239.2;0;0.75;0.416667;0.666667;0;0;14;3000;791871856;31745699;0.1;12;0
7018;C17208;28/05/2020;20/05/2020;49401973;0.727273;373.34;310;63.34;0;0.333333;0.25;0.083333;0;0;4;5000;584836547;15335767;0.571429;12;0
7019;C17209;28/05/2020;10/06/2020;49269195;1;213.75;0;213.75;0;0.75;0;0.666667;0;0;9;2500;196765989;206997029;0;12;0
7020;C17210;28/05/2020;22/05/2020;137968959;1;1632.88;1508.9;123.98;0;0.75;0.583333;0.166667;0;0;30;6500;958185395;410953176;0;12;0
7021;C17211;28/05/2020;29/09/2020;2656634533;1;450.45;323.8;126.65;886135972;0.583333;0.166667;0.333333;0.25;7;9;3000;929632134;739751542;0;12;0
7022;C17212;28/05/2020;8/09/2020;222957451;1;0;0;0;1512015822;0;0;0;0.583333;14;0;1500;1856738688;161557965;0.166667;12;0
7023;C17213;28/05/2020;15/05/2020;74195316;1;796.56;0;796.56;0;1;0;1;0;0;12;2500;772022619;176637343;0.5;12;0
7024;C17214;28/05/2020;25/04/2020;314495423;0.727273;1503.26;1192.26;311;0;0.583333;0.166667;0.416667;0;0;8;4000;1230180271;177363751;0;12;0
7025;C17215;28/05/2020;23/05/2020;1274544399;1;0;0;0;1269320949;0;0;0;0.333333;5;0;2500;467950231;480456473;0;12;0
7026;C17216;28/05/2020;1/05/2020;63738066;1;961.86;0;961.86;0;1;0;1;0;0;34;5000;905343134;163858003;0.75;12;0
7027;C17217;28/05/2020;12/07/2020;1779796624;1;50.37;0;50.37;0;0.25;0;0.25;0;0;3;2000;578775786;391941294;0;12;0
7028;C17218;28/05/2020;22/08/2020;2705026656;1;0;0;0;5760383488;0;0;0;0.416667;9;0;6500;12663564;743493119;0;12;0
7029;C17219;28/05/2020;15/09/2020;119237712;1;342.74;0;342.74;0;1;0;1;0;0;20;2000;327166041;165207233;0;12;0
7030;C17220;28/05/2020;25/06/2020;73635031;0.909091;1063.65;420.24;643.41;0;1;0.25;1;0;0;29;7000;1051282851;112969341;0.625;12;0
7031;C17221;28/05/2020;9/09/2020;1281911087;1;3173.5;0;3173.5;651192848;1;0;0.909091;0.090909;4;11;1000;2757343301;4800913225;0;11;0
7032;C17222;28/05/2020;17/08/2020;2758837;1;424.44;0;424.44;0;1;0;1;0;0;12;2500;159715319;169767772;0;12;0
7033;C17223;28/05/2020;20/06/2020;1458219714;1;701.52;0;701.52;0;0.583333;0;0.5;0;0;13;1500;61291894;1827848509;0;12;0
7034;C17224;28/05/2020;12/05/2020;1522680962;1;0;0;0;272151183;0;0;0;0.083333;3;0;6500;592120457;374842938;0;12;0
7035;C17225;28/05/2020;25/05/2020;1118057185;1;0;0;0;73140635;0;0;0;0.083333;1;0;1200;33579384;439082668;0;12;0
7036;C17226;28/05/2020;14/10/2020;1369512062;1;589.94;0;589.94;0;1;0;1;0;0;23;5000;482481306;488548589;0;12;0
7037;C17227;28/05/2020;20/09/2020;28320092;0.363636;332.5;0;332.5;0;0.25;0;0.166667;0;0;6;3000;812371249;162177358;0.333333;12;0
7038;C17228;28/05/2020;3/10/2020;1611487;0.545455;313.25;0;313.25;0;0.583333;0;0.583333;0;0;7;3000;456429011;147581109;0.857143;12;0
7039;C17229;28/05/2020;24/07/2020;91029575;1;1055.7;0;1055.7;0;1;0;1;0;0;14;5000;1083300243;163891113;1;12;0
7040;C17230;28/05/2020;17/09/2020;2299436;0.181818;1337.18;86.6;1250.58;181491612;1;0.166667;0.916667;0.083333;1;23;4500;1686830156;27398111;0;12;0
7041;C17231;28/05/2020;15/09/2020;3120738718;1;0;0;0;6125592369;0;0;0;0.416667;12;0;4800;304097074;940054425;0.2;12;0
7042;C17232;28/05/2020;23/09/2020;1806731926;1;229;229;0;3766751558;0.083333;0.083333;0;0.25;7;1;5000;4637083029;632635869;0.083333;12;0
7043;C17233;28/05/2020;4/11/2020;1004526608;0.857143;0;0;0;1090788584;0;0;0;0.142857;5;0;1200;65437308;1617834987;0;7;0
7044;C17234;29/05/2020;26/06/2020;45746204;0.833333;170;170;0;1042121023;0.166667;0.166667;0;0.5;3;1;1200;1327700776;41385496;0.5;6;0
7045;C17235;29/05/2020;12/08/2020;99700878;0.555556;912.98;912.98;0;284659738;0.333333;0.333333;0;0.111111;1;3;1200;1652011127;80430704;0.5;9;0
7046;C17236;29/05/2020;5/09/2020;1378988523;1;45;45;0;0;0.5;0.5;0;0;0;9;1500;326716166;625746529;0;12;0
7047;C17237;29/05/2020;23/10/2020;2980054695;0.818182;26784.62;26514.32;270.3;0;0.583333;0.5;0.083333;0;0;33;30000;3002901496;1185379613;0.75;12;1
7048;C17239;29/05/2020;28/04/2020;0.064811;0.272727;111.84;0;111.84;0;0.916667;0;0.916667;0;0;11;1500;115525496;9960909;0;12;0
7049;C17240;29/05/2020;17/05/2020;34158222;1;1691.22;0;1691.22;0;0.833333;0;0.75;0;0;24;3000;1378090415;20955412;0.166667;12;0
7050;C17241;29/05/2020;11/05/2020;130020423;1;96.69;96.69;0;0;1;1;0;0;0;14;1500;297195559;30825989;0;12;0
7051;C17242;29/05/2020;27/07/2020;5890807655;1;901.6;901.6;0;4589501068;0.75;0.75;0;0.5;17;24;10750;1366889828;1407884173;0;12;0
7052;C17243;29/05/2020;1/06/2020;5528905;0.909091;610.47;0;610.47;0;0.818182;0;0.727273;0;0;9;2000;616052713;178545649;0.444444;11;0
7053;C17244;29/05/2020;12/07/2020;0;0;278;0;278;0;0.666667;0;0.666667;0;0;8;1000;42955698;21401781;0.142857;12;0
7054;C17245;29/05/2020;16/08/2020;2508071641;1;217.5;217.5;0;2468218219;0.083333;0.083333;0;0.166667;5;2;3000;536833697;754144955;0;12;0
7055;C17246;29/05/2020;5/05/2020;189463475;1;0;0;0;662790719;0;0;0;0.166667;3;0;500;1082344709;132396963;0.166667;12;0
7056;C17247;29/05/2020;27/07/2020;166514439;0.777778;503.92;370.3;133.62;0;0.777778;0.444444;0.666667;0;0;14;2500;142308045;130127411;0;9;0
7057;C17248;29/05/2020;5/09/2020;1752637427;1;0;0;0;1770461427;0;0;0;0.083333;1;0;3000;859631936;396466646;0;12;0
7058;C17249;29/05/2020;9/09/2020;1978729646;1;0;0;0;111235788;0;0;0;0.166667;2;0;6500;407327265;531931444;0;12;0
7059;C17250;29/05/2020;16/05/2020;12094715;0.636364;1242.55;0;1242.55;0;0.583333;0;0.583333;0;0;14;2000;2202224677;17096615;0.428571;12;0
7060;C17251;29/05/2020;2/07/2020;191314058;1;860.95;860.95;0;0;0.583333;0.583333;0;0;0;10;800;1001313048;194636798;0.083333;12;0
7061;C17252;29/05/2020;7/09/2020;1512574159;1;622.03;0;622.03;1344577203;1;0;1;0.416667;6;17;1800;1064435406;6779132;0;12;0
7062;C17253;29/05/2020;30/06/2020;71837385;0.454545;0;0;0;189391686;0;0;0;0.083333;1;0;1500;57999563;17112655;0;12;0
7063;C17254;29/05/2020;4/06/2020;1212237847;1;400;0;400;1141617933;1;0;0.9;0.2;3;10;1200;424376685;1480270923;0;10;0
7064;C17255;29/05/2020;2/09/2020;209938356;1;556.52;537;19.52;1008781338;0.166667;0.083333;0.083333;0.166667;4;2;3000;1100700834;757724201;0;12;0
7065;C17256;29/05/2020;20/06/2020;3105528894;1;0;0;0;3752986964;0;0;0;0.428571;8;0;4500;445629714;574744631;0;7;0
7066;C17257;29/05/2020;9/10/2020;780382656;0.636364;0;0;0;1372812459;0;0;0;0.083333;3;0;1500;201628458;429816935;0;12;0
7067;C17258;29/05/2020;2/07/2020;7297351;0.3;0;0;0;275471932;0;0;0;0.1;5;0;2500;1022595043;4363375;1;10;0
7068;C17259;29/05/2020;27/08/2020;4689543;0.727273;682.64;0;682.64;0;0.666667;0;0.583333;0;0;16;2000;864625632;170244751;1;12;0
7069;C17260;29/05/2020;7/05/2020;1717662673;1;209.62;0;209.62;1425661833;0.666667;0;0.583333;0.166667;6;8;3000;559604995;973486914;0;12;0
7070;C17261;29/05/2020;21/08/2020;274604824;1;341.37;0;341.37;0;0.583333;0;0.5;0;0;7;2500;101053841;171581036;0;12;0
7071;C17262;29/05/2020;10/10/2020;332678531;0.363636;0;0;0;2463531694;0;0;0;0.25;5;0;2500;7547470632;263220674;0.5;12;0
7072;C17263;29/05/2020;20/05/2020;276213858;0.727273;449.86;0;449.86;0;1;0;1;0;0;19;1000;1605512753;199950493;0.181818;12;0
7073;C17264;30/05/2020;23/06/2020;125039376;0.909091;1118.91;1118.91;0;19094068;0.583333;0.583333;0;0.083333;1;15;1800;1376390319;150169487;1;12;0
7074;C17265;30/05/2020;27/10/2020;420442117;1;74.99;0;74.99;2826208633;0.25;0;0.166667;0.25;6;4;4500;872642121;139659728;0;12;0
7075;C17266;30/05/2020;2/10/2020;900229315;1;250.72;250.72;0;0;0.5;0.5;0;0;0;6;6500;2362786253;259315944;0.083333;12;0
7076;C17267;30/05/2020;23/05/2020;0;0;0;0;0;147241855;0;0;0;0.090909;1;0;500;667921811;;0;11;0
7077;C17268;30/05/2020;17/07/2020;1106815562;1;0;0;0;176181983;0;0;0;0.166667;3;0;1200;310991074;269927525;0;12;0
7078;C17269;30/05/2020;4/11/2020;2793274214;1;46.65;46.65;0;1423863661;0.083333;0.083333;0;0.333333;5;1;3000;1424667783;1793463952;0;12;0
7079;C17270;30/05/2020;18/07/2020;366111566;1;3482.9;1350.8;2132.1;348857163;0.916667;0.666667;1;0.166667;2;39;7500;3044978061;172124992;0.333333;12;0
7080;C17271;30/05/2020;28/04/2020;91597667;1;947.97;0;947.97;0;1;0;1;0;0;28;5000;876723841;164622858;0.833333;12;0
7081;C17272;30/05/2020;18/05/2020;1085316705;0.9;0;0;0;2339490308;0;0;0;0.6;18;0;2500;166510521;369439375;0;10;0
7082;C17273;30/05/2020;2/05/2020;870882167;1;1976.5;1276.5;700;146371963;1;0.545455;0.727273;0.090909;1;18;1500;467583907;302185679;0;11;0
7083;C17274;30/05/2020;11/09/2020;0;0;207;0;207;0;1;0;1;0;0;12;2500;0;;0;12;0
7084;C17275;30/05/2020;31/10/2020;11441738;0.363636;93.6;0;93.6;0;0.25;0;0.25;0;0;3;1900;603723258;130224347;0.25;12;0
7085;C17276;30/05/2020;5/08/2020;23583209;1;199.32;0;199.32;0;1;0;1;0;0;12;1500;160013341;162466706;0.416667;12;0
7086;C17277;30/05/2020;9/09/2020;969139152;1;269.34;78;191.34;7831266;0.666667;0.083333;0.583333;0.083333;1;11;2000;641186755;383080045;0;12;0
7087;C17278;30/05/2020;26/06/2020;1714895872;1;1259.93;1134.96;124.97;1113090333;0.416667;0.333333;0.25;0.5;13;11;2500;1609219696;405643938;0;12;0
7088;C17279;30/05/2020;27/08/2020;16629043;0.272727;286.56;0;286.56;0;0.25;0;0.25;0;0;3;1500;108055703;130267549;1;12;0
7089;C17280;30/05/2020;26/09/2020;126467835;0.909091;319.34;0;319.34;0;0.333333;0;0.333333;0;0;6;2700;512790367;163353616;0;12;0
7090;C17281;30/05/2020;2/11/2020;23111629;0.363636;237.66;0;237.66;0;0.25;0;0.166667;0;0;3;3000;538820587;131332498;1;12;0
7091;C17282;30/05/2020;30/08/2020;1155787246;1;142;12;130;178259834;0.416667;0.083333;0.333333;0.083333;1;5;1200;429827489;522914621;0;12;0
7092;C17283;30/05/2020;11/09/2020;679508597;1;380.1;0;380.1;0;0.416667;0;0.416667;0;0;5;2500;443106331;249318198;0;12;0
7093;C17284;30/05/2020;6/08/2020;2583654027;0.909091;667.39;214.53;452.86;389261392;0.636364;0.181818;0.545455;0.181818;6;12;6000;572759229;883618787;0;11;0
7094;C17285;30/05/2020;1/07/2020;159198;1;166.63;0;166.63;0;0.083333;0;0.083333;0;0;1;6000;33128441;20192605;0.083333;12;0
7095;C17286;30/05/2020;2/08/2020;208127012;1;1659.13;1341.29;317.84;0;0.75;0.333333;0.5;0;0;36;5000;1296563214;183217781;0.166667;12;0
7096;C17287;30/05/2020;22/08/2020;16451282;0.333333;0;0;0;145563558;0;0;0;0.166667;1;0;1200;1055203377;18900471;0;6;0
7097;C17288;30/05/2020;14/10/2020;38251194;1;368.84;0;368.84;0;0.5;0;0.416667;0;0;6;3000;417861072;109747646;0.333333;12;0
7098;C17289;30/05/2020;8/11/2020;5310611;0.25;234;0;234;0;0.625;0;0.625;0;0;6;1500;303704799;19894581;0;8;0
7099;C17290;30/05/2020;23/07/2020;265920698;1;3148.36;2415.75;732.61;0;1;1;0.833333;0;0;63;4000;3140255647;191638318;1;12;0
7100;C17291;30/05/2020;1/08/2020;904395249;1;158;90;68;0;0.333333;0.083333;0.333333;0;0;5;900;358518609;436602196;0;12;0
7101;C17292;30/05/2020;4/11/2020;2508768;0.818182;302.91;302.91;0;0;1;1;0;0;0;12;3000;287749893;41206824;0;12;0
7102;C17293;30/05/2020;16/08/2020;15797437;0.636364;195;0;195;0;0.416667;0;0.416667;0;0;9;2000;283424488;14548842;0.6;12;0
7103;C17294;30/05/2020;5/09/2020;831835714;0.875;750.02;588.02;162;477128277;0.75;0.375;0.625;0.25;7;13;1200;215867749;171272347;0;8;0
7104;C17295;31/05/2020;6/10/2020;263581756;0.727273;1944.26;700;1244.26;81947409;0.5;0.083333;0.416667;0.083333;2;10;2700;2628464774;78530864;0;12;0
7105;C17296;31/05/2020;14/07/2020;2053676;0.181818;74;0;74;0;0.166667;0;0.083333;0;0;2;6000;68147484;29485897;0.090909;12;0
7106;C17297;31/05/2020;12/06/2020;2666147576;1;0;0;0;2704302935;0;0;0;0.166667;2;0;3000;592958317;807751154;0;12;0
7107;C17298;31/05/2020;13/10/2020;97452764;1;952.02;445.08;506.94;0;0.583333;0.25;0.583333;0;0;26;4000;1452017727;299165904;0;12;0
7108;C17299;31/05/2020;23/08/2020;7388588;0.545455;84.05;0;84.05;0;0.416667;0;0.416667;0;0;5;4000;171883336;99694319;0.2;12;0
7109;C17300;31/05/2020;7/05/2020;54567517;1;0;0;0;207390596;0;0;0;0.166667;4;0;3000;276975673;161150923;0.25;12;0
7110;C17302;31/05/2020;28/06/2020;1186616403;1;0;0;0;1496629534;0;0;0;0.25;4;0;1500;1779274853;300990997;0.090909;12;0
7111;C17303;31/05/2020;18/10/2020;990780585;1;844.45;844.45;0;0;0.416667;0.416667;0;0;0;6;3000;530463101;227905412;0;12;0
7112;C17304;31/05/2020;8/11/2020;1486652099;1;3670.46;2603.58;1066.88;371312458;1;0.75;1;0.25;4;82;4000;1098980289;91234585;0;12;0
7113;C17305;31/05/2020;27/04/2020;91822723;1;0;0;0;869988157;0;0;0;0.083333;6;0;1200;88116504;1938465006;0;12;0
7114;C17306;31/05/2020;5/08/2020;138030715;1;664.83;0;664.83;1106333559;0.666667;0;0.583333;0.166667;4;11;2500;401138062;330915844;0;12;0
7115;C17307;31/05/2020;6/10/2020;4463179;0.909091;582.6;0;582.6;0;1;0;1;0;0;12;3000;85415178;149201617;0.545455;12;0
7116;C17308;31/05/2020;30/09/2020;825952638;1;1024.75;0;1024.75;0;1;0;1;0;0;39;1200;746172552;178711078;0;12;0
7117;C17309;31/05/2020;20/10/2020;1664334555;1;862.95;862.95;0;0;0.333333;0.333333;0;0;0;5;1900;987668179;892915026;0;12;0
7118;C17310;31/05/2020;31/10/2020;1470825974;1;220.7;0;220.7;400571728;0.833333;0;0.75;0.25;7;12;3000;78280657;393153575;0;12;0
7119;C17311;31/05/2020;2/05/2020;887090835;1;4349.38;4026.08;323.3;0;0.833333;0.666667;0.583333;0;0;31;3000;4388029841;237336329;0.083333;12;0
7120;C17312;31/05/2020;9/10/2020;581583282;1;124.65;124.65;0;0;0.166667;0.166667;0;0;0;2;600;31263967;515450846;0;12;0
7121;C17313;31/05/2020;5/07/2020;23261586;0.636364;252;0;252;0;0.583333;0;0.583333;0;0;7;2500;430487291;151393708;1;12;0
7122;C17314;31/05/2020;11/06/2020;12333825;0.727273;182.16;0;182.16;0;0.666667;0;0.583333;0;0;8;5000;150287189;11924025;0.583333;12;0
7123;C17315;31/05/2020;23/05/2020;5577636715;1;5244.8;2089.74;3155.06;0;1;0.75;1;0;0;70;12500;2823945882;1749125129;0;12;0
7124;C17316;31/05/2020;23/04/2020;241384531;0.909091;335;99;236;0;0.416667;0.166667;0.333333;0;0;10;1000;661587172;144480066;0;12;0
7125;C17317;31/05/2020;2/08/2020;311.54;0.777778;2783.03;2007.26;775.77;0;0.777778;0.777778;0.666667;0;0;32;2000;2924377302;135530622;1;9;0
7126;C17318;31/05/2020;7/08/2020;55176498;1;283.02;0;283.02;0;1;0;0.833333;0;0;6;1000;213493415;86257328;1;6;0
7127;C17319;31/05/2020;8/06/2020;33146065;1;218.76;0;218.76;0;1;0;1;0;0;12;5000;199280071;155771045;0.25;12;0
7128;C17320;31/05/2020;23/06/2020;1536477562;1;4258.57;3121.93;1136.64;0;0.916667;0.416667;0.75;0;0;30;5000;2660323704;436998853;0;12;0
7129;C17321;31/05/2020;23/06/2020;15232505;0.272727;384;0;384;0;1;0;1;0;0;12;1500;568982664;54449416;0.272727;12;0
7130;C17322;31/05/2020;2/05/2020;315588502;0.272727;0;0;0;2966464163;0;0;0;0.25;5;0;3000;7842362894;232381936;0.5;12;0
7131;C17323;1/06/2020;28/05/2020;28939455;1;88.89;88.89;0;0;0.166667;0.166667;0;0;0;2;1500;167408848;150086166;0;12;0
7132;C17324;1/06/2020;25/05/2020;613259699;1;0;0;0;57112427;0;0;0;0.083333;2;0;700;241173093;25532232;0;12;0
7133;C17325;1/06/2020;8/10/2020;9024812044;1;0;0;0;2750442399;0;0;0;0.083333;2;0;9000;302484224;610316186;0;12;0
7134;C17326;1/06/2020;26/06/2020;3740785208;1;0;0;0;3010940233;0;0;0;0.333333;5;0;10000;6038594309;1355822971;0.083333;12;0
7135;C17327;1/06/2020;28/09/2020;152557222;1;1410.35;695.45;714.9;0;1;0.333333;1;0;0;29;2500;1202218177;170020221;0.333333;12;0
7136;C17328;1/06/2020;29/06/2020;5993508;0.545455;0;0;0;18751913;0;0;0;0.083333;1;0;500;46268562;99304829;0.25;12;0
7137;C17329;1/06/2020;9/09/2020;93427011;0.8;772.8;772.8;0;0;0.6;0.6;0;0;0;9;1200;8509555;104163023;1;10;0
7138;C17330;1/06/2020;16/05/2020;6979641;0.818182;1175.88;0;1175.88;0;0.75;0;0.75;0;0;10;2000;1410334754;168061584;0.777778;12;0
7139;C17331;1/06/2020;17/08/2020;1432654644;1;604.52;178.16;426.36;0;1;0.25;1;0;0;17;1400;611086937;901913989;0;12;0
7140;C17332;1/06/2020;4/09/2020;2256964;0.545455;248.1;110.8;137.3;0;0.25;0.166667;0.083333;0;0;7;1200;111212325;74477866;0;12;0
7141;C17334;1/06/2020;29/08/2020;17270596;1;55;0;55;0;0.333333;0;0.333333;0;0;4;1500;19074504;309538715;0;12;0
7142;C17335;1/06/2020;25/06/2020;21966399;0.818182;109.16;35;74.16;0;0.666667;0.083333;0.666667;0;0;9;4000;125832337;12269702;0.181818;12;0
7143;C17336;1/06/2020;7/07/2020;11250371;0.636364;141.12;0;141.12;0;0.583333;0;0.5;0;0;7;5000;94386204;89013323;0.166667;12;0
7144;C17337;1/06/2020;22/05/2020;1277423486;1;533.73;213.98;319.75;606668879;0.666667;0.416667;0.333333;0.333333;5;21;1500;1403721157;324351985;0;12;0
7145;C17338;1/06/2020;6/11/2020;1232345324;1;0;0;0;369262743;0;0;0;0.083333;2;0;1700;299568227;252694662;0;12;0
7146;C17339;1/06/2020;28/09/2020;78379827;1;865.07;0;865.07;0;0.5;0;0.5;0;0;46;5000;1255249234;206116939;0.2;12;0
7147;C17340;1/06/2020;9/08/2020;37021347;0.272727;133.35;0;133.35;0;0.083333;0;0.083333;0;0;1;2500;936840542;280738043;0.5;12;0
7148;C17341;1/06/2020;26/08/2020;7099375;0.363636;81.12;0;81.12;0;0.25;0;0.166667;0;0;3;4000;157006258;8615393;0.5;12;0
7149;C17342;1/06/2020;17/09/2020;27625906;0.818182;234.48;0;234.48;0;1;0;1;0;0;12;2500;109281131;9362464;0;12;0
7150;C17343;1/06/2020;30/09/2020;214436679;1;1986.7;0;1986.7;0;0.5;0;0.5;0;0;6;700;2186981284;1923940036;0.1;12;0
7151;C17344;1/06/2020;22/09/2020;228025747;1;2159.68;598.02;1561.66;0;1;0.333333;1;0;0;46;3000;2161393568;19540184;0.5;12;0
7152;C17345;1/06/2020;11/09/2020;21844186;1;169.56;0;169.56;0;0.75;0;0.666667;0;0;9;2500;181438267;99402121;0.125;12;0
7153;C17346;1/06/2020;28/09/2020;416601199;1;4266.25;2214.05;2052.2;0;1;1;1;0;0;67;4000;3822475208;188571741;0;12;0
7154;C17347;1/06/2020;24/08/2020;9522029;0.272727;458;458;0;0;0.166667;0.166667;0;0;0;2;3000;641866089;;0;12;0
7155;C17348;1/06/2020;21/10/2020;815229732;1;2371.92;0;2371.92;;1;0;1;0;0;12;2000;1741315136;197837436;0;12;0
7156;C17349;1/06/2020;31/05/2020;337616152;1;64.12;0;64.12;;0.583333;0;0.5;0;0;7;2000;422115624;187794283;0;12;0
7157;C17350;1/06/2020;11/07/2020;2388410501;1;0;0;0;7529012056;0;0;0;0.416667;15;0;7000;159323412;703092721;0;12;0
7158;C17351;1/06/2020;30/06/2020;2224891476;1;211.05;211.05;0;401466362;0.333333;0.333333;0;0.833333;19;4;3000;3615055541;591521273;0;12;0
7159;C17352;1/06/2020;29/04/2020;1162054399;0.909091;265.18;154.9;110.28;121625491;0.454545;0.090909;0.272727;0.272727;7;7;1500;292523356;377947101;0;11;0
7160;C17353;1/06/2020;7/11/2020;42170547;1;588;0;588;0;1;0;1;0;0;12;2500;611475897;164424956;0.636364;12;0
7161;C17354;1/06/2020;6/11/2020;2111622;0.454545;0;0;0;892182389;0;0;0;0.166667;5;0;1000;546738575;177031914;0;12;0
7162;C17355;1/06/2020;26/07/2020;1653400854;1;100;100;0;2031677435;0.090909;0.090909;0;0.363636;13;1;2000;575557594;43292103;0;11;0
7163;C17356;1/06/2020;5/07/2020;4408966613;1;505.79;112.49;393.3;1601520906;0.916667;0.166667;0.75;0.416667;5;12;5000;1210835102;119058657;0;12;0
7164;C17357;1/06/2020;5/10/2020;158641614;0.7;779.35;779.35;0;0;0.4;0.4;0;0;0;7;1200;812070417;130978236;0;10;0
7165;C17358;1/06/2020;11/07/2020;50078433;0.272727;339.69;0;339.69;0;0.25;0;0.166667;0;0;6;1200;76455028;16507605;0;12;0
7166;C17359;1/06/2020;5/05/2020;621553537;0.727273;0;0;0;5018474514;0;0;0;0.333333;6;0;2000;3406081412;172409386;0.1;12;0
7167;C17360;2/06/2020;27/10/2020;7605458;0.636364;89.75;0;89.75;0;0.416667;0;0.416667;0;0;5;4000;132580643;102415643;0.454545;12;0
7168;C17361;2/06/2020;20/08/2020;231859622;0.888889;190;190;0;108768879;0.111111;0.111111;0;0.111111;2;1;1200;119940752;128955873;0;9;0
7169;C17362;2/06/2020;6/09/2020;518923941;1;264;264;0;0;0.166667;0.166667;0;0;0;3;5000;235996925;204041413;0;12;0
7170;C17363;2/06/2020;20/07/2020;1098392083;1;0;0;0;1297518366;0;0;0;0.25;4;0;1200;1490988443;330627174;0.090909;12;0
7171;C17364;2/06/2020;15/05/2020;804006538;1;0;0;0;266561781;0;0;0;0.083333;1;0;2500;226212069;279773547;0;12;0
7172;C17365;2/06/2020;23/09/2020;142290756;1;540;520;20;0;0.166667;0.083333;0.083333;0;0;2;4000;245492892;12348805;0;12;0
7173;C17366;2/06/2020;22/08/2020;162068326;0.545455;1290.24;1201.37;88.87;0;0.333333;0.25;0.166667;0;0;12;6000;963846752;17440391;0.25;12;0
7174;C17367;2/06/2020;25/07/2020;1443146299;1;235.4;0;235.4;615789083;0.5;0;0.5;0.25;4;6;1800;831048408;483442294;0;12;0
7175;C17368;2/06/2020;5/05/2020;366084233;0.909091;1167.39;1167.39;0;200106907;0.5;0.5;0;0.083333;3;16;2500;470516409;206511825;0;12;0
7176;C17369;2/06/2020;13/05/2020;910821412;1;3726.65;2536.89;1189.76;0;1;0.916667;1;0;0;74;3000;5125340024;238125482;0;12;0
7177;C17370;2/06/2020;14/07/2020;2930211;0.4;285.39;0;285.39;0;0.9;0;0.8;0;0;9;1500;305985621;31631949;0;10;0
7178;C17371;2/06/2020;13/10/2020;88577811;1;356.15;356.15;0;0;0.75;0.75;0;0;0;27;1600;349838628;167505705;0;12;0
7179;C17372;2/06/2020;25/04/2020;3805493532;1;465.6;232;233.6;2406661489;0.583333;0.166667;0.5;0.25;13;9;4500;949278907;1461557697;0;12;0
7180;C17373;2/06/2020;11/10/2020;146699222;1;230.1;30;200.1;0;0.5;0.083333;0.5;0;0;7;1500;415795291;7328484531;0;12;0
